instructions_id,enabled,count,num_estimated_profit_before_gas,num_estimated_profit_after_gas,num_tx,num_successful_tx,execute_abi,from_symbol,to_symbol,contract_address,abi_pair
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0x6b175474,TRUE,209454,2716,2188,0,0,./abis/uniswap_v2_router.json,ETH,DAI,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHDAI./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0xa0b86991,TRUE,209454,1241,1006,0,0,./abis/uniswap_v2_router.json,ETH,USDC,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHUSDC./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0xdac17f95,TRUE,169558,940,737,0,0,./abis/uniswap_v2_router.json,ETH,USDT,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHUSDT./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x18cbafe5:0xa0b86991_0xc02aaa39,TRUE,159584,946,757,0,0,./abis/uniswap_v2_router.json,USDC,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,USDCWETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x18cbafe5:0xc02aaa39_0xeeeeeeee,TRUE,159584,0,0,0,0,./abis/uniswap_v2_router.json,WETH,ETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,WETHETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x18cbafe5:0x6b175474_0xc02aaa39,TRUE,139636,990,744,0,0,./abis/uniswap_v2_router.json,DAI,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,DAIWETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x18cbafe5:0xdac17f95_0xc02aaa39,TRUE,119688,2921,2394,0,0,./abis/uniswap_v2_router.json,USDT,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,USDTWETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0x51491077,TRUE,89766,0,0,0,0,./abis/uniswap_v2_router.json,ETH,LINK,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHLINK./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0xeb4c2781,TRUE,89766,0,0,0,0,./abis/uniswap_v2_router.json,ETH,renBTC,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHrenBTC./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0x9f8f72aa,TRUE,69818,0,0,0,0,./abis/uniswap_v2_router.json,ETH,MKR,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHMKR./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0xb4efd85c,TRUE,69818,0,0,0,0,./abis/uniswap_v2_router.json,ETH,RPL,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHRPL./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x18cbafe5:0xeb4c2781_0xc02aaa39,TRUE,59844,0,0,0,0,./abis/uniswap_v2_router.json,renBTC,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,renBTCWETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0x2260fac5,TRUE,49870,0,0,0,0,./abis/uniswap_v2_router.json,ETH,WBTC,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHWBTC./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x18cbafe5:0x51491077_0xc02aaa39,TRUE,39896,40,36,0,0,./abis/uniswap_v2_router.json,LINK,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,LINKWETH./abis/uniswap_v2_router.json
0x804876A3787c0D05a06A0B4082628daC481F1889+0x7ee4cbd9-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2+0xd0e30db0:0xeeeeeeee_0xc02aaa39,TRUE,29922,0,0,0,0,./abis/weth.json,ETH,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETHWETH./abis/weth.json
0xf173214c720f58e03e194085b1db28b50acdeead+0xcd7724c3-0xf173214c720f58e03e194085b1db28b50acdeead+0xf39b5b9b:0xeeeeeeee_0x51491077,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,LINK,0xf173214c720f58e03e194085b1db28b50acdeead,ETHLINK./abis/uniswap_v1.json
0x3fb2f18065926ddb33e7571475c509541d15da0e+0xcd7724c3-0x3fb2f18065926ddb33e7571475c509541d15da0e+0xf39b5b9b:0xeeeeeeee_0xb4efd85c,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,RPL,0x3fb2f18065926ddb33e7571475c509541d15da0e,ETHRPL./abis/uniswap_v1.json
0xf506828b166de88ca2edb2a98d960abba0d2402a+0xcd7724c3-0xf506828b166de88ca2edb2a98d960abba0d2402a+0xf39b5b9b:0xeeeeeeee_0x93ed3fbe,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,PNK,0xf506828b166de88ca2edb2a98d960abba0d2402a,ETHPNK./abis/uniswap_v1.json
0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667+0xcd7724c3-0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667+0xf39b5b9b:0xeeeeeeee_0x6b175474,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,DAI,0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,ETHDAI./abis/uniswap_v1.json
0x48b04d2a05b6b604d8d5223fd1984f191ded51af+0xcd7724c3-0x48b04d2a05b6b604d8d5223fd1984f191ded51af+0xf39b5b9b:0xeeeeeeee_0x1985365e,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,REP,0x48b04d2a05b6b604d8d5223fd1984f191ded51af,ETHREP./abis/uniswap_v1.json
0x3958b4ec427f8fa24eb60f42821760e88d485f7f+0xcd7724c3-0x3958b4ec427f8fa24eb60f42821760e88d485f7f+0xf39b5b9b:0xeeeeeeee_0xc011a724,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,SNX,0x3958b4ec427f8fa24eb60f42821760e88d485f7f,ETHSNX./abis/uniswap_v1.json
0x5048b9d01097498Fd72F3F14bC9Bc74A5aAc8fA7+0xcd7724c3-0x5048b9d01097498Fd72F3F14bC9Bc74A5aAc8fA7+0xf39b5b9b:0xeeeeeeee_0x00000000,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,TUSD,0x5048b9d01097498Fd72F3F14bC9Bc74A5aAc8fA7,ETHTUSD./abis/uniswap_v1.json
0x6264c8d158f32bd8c01b8a0102b57dfcfcfb8561+0xcd7724c3-0x6264c8d158f32bd8c01b8a0102b57dfcfcfb8561+0xf39b5b9b:0xeeeeeeee_0x04fa0d23,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,UMA,0x6264c8d158f32bd8c01b8a0102b57dfcfcfb8561,ETHUMA./abis/uniswap_v1.json
0xb944d13b2f4047fc7bd3f7013bcf01b115fb260d+0xcd7724c3-0xb944d13b2f4047fc7bd3f7013bcf01b115fb260d+0xf39b5b9b:0xeeeeeeee_0x57ab1ec2,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,sUSD,0xb944d13b2f4047fc7bd3f7013bcf01b115fb260d,ETHsUSD./abis/uniswap_v1.json
0x2c4bd064b998838076fa341a83d007fc2fa50957+0xcd7724c3-0x2c4bd064b998838076fa341a83d007fc2fa50957+0xf39b5b9b:0xeeeeeeee_0x9f8f72aa,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,MKR,0x2c4bd064b998838076fa341a83d007fc2fa50957,ETHMKR./abis/uniswap_v1.json
0x09cabec1ead1c0ba254b09efb3ee13841712be14+0xcd7724c3-0x09cabec1ead1c0ba254b09efb3ee13841712be14+0xf39b5b9b:0xeeeeeeee_0x89d24a6b,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,SAI,0x09cabec1ead1c0ba254b09efb3ee13841712be14,ETHSAI./abis/uniswap_v1.json
0x97dec872013f6b5fb443861090ad931542878126+0xcd7724c3-0x97dec872013f6b5fb443861090ad931542878126+0xf39b5b9b:0xeeeeeeee_0xa0b86991,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,USDC,0x97dec872013f6b5fb443861090ad931542878126,ETHUSDC./abis/uniswap_v1.json
0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce+0xcd7724c3-0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce+0xf39b5b9b:0xeeeeeeee_0x80fb784b,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,LEND,0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce,ETHLEND./abis/uniswap_v1.json
0x45a2fdfed7f7a2c791fb1bdf6075b83fad821dde+0xcd7724c3-0x45a2fdfed7f7a2c791fb1bdf6075b83fad821dde+0xf39b5b9b:0xeeeeeeee_0xf5dce572,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,cSAI,0x45a2fdfed7f7a2c791fb1bdf6075b83fad821dde,ETHcSAI./abis/uniswap_v1.json
0x34e89740adf97c3a9d3f63cc2ce4a914382c230b+0xcd7724c3-0x34e89740adf97c3a9d3f63cc2ce4a914382c230b+0xf39b5b9b:0xeeeeeeee_0x5d3a536e,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,cDAI,0x34e89740adf97c3a9d3f63cc2ce4a914382c230b,ETHcDAI./abis/uniswap_v1.json
0x2e642b8d59b45a1d8c5aef716a84ff44ea665914+0xcd7724c3-0x2e642b8d59b45a1d8c5aef716a84ff44ea665914+0xf39b5b9b:0xeeeeeeee_0x0d8775f6,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,BAT,0x2e642b8d59b45a1d8c5aef716a84ff44ea665914,ETHBAT./abis/uniswap_v1.json
0xe9cf7887b93150d4f2da7dfc6d502b216438f244+0xcd7724c3-0xe9cf7887b93150d4f2da7dfc6d502b216438f244+0xf39b5b9b:0xeeeeeeee_0x5e74c903,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,sETH,0xe9cf7887b93150d4f2da7dfc6d502b216438f244,ETHsETH./abis/uniswap_v1.json
0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883+0xcd7724c3-0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883+0xf39b5b9b:0xeeeeeeee_0x2b591e99,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,HEX,0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883,ETHHEX./abis/uniswap_v1.json
0x80324ec8d64425b37f8603a97097da7d493dbc79+0xcd7724c3-0x80324ec8d64425b37f8603a97097da7d493dbc79+0xf39b5b9b:0xeeeeeeee_0x9cb2f26a,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,DZAR,0x80324ec8d64425b37f8603a97097da7d493dbc79,ETHDZAR./abis/uniswap_v1.json
0xb791c10824296881f91bdbc16367bbd9743fd99b+0xcd7724c3-0xb791c10824296881f91bdbc16367bbd9743fd99b+0xf39b5b9b:0xeeeeeeee_0x39aa39c0,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,cUSDC,0xb791c10824296881f91bdbc16367bbd9743fd99b,ETHcUSDC./abis/uniswap_v1.json
0x4d2f5cfba55ae412221182d8475bc85799a5644b+0xcd7724c3-0x4d2f5cfba55ae412221182d8475bc85799a5644b+0xf39b5b9b:0xeeeeeeee_0x2260fac5,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,WBTC,0x4d2f5cfba55ae412221182d8475bc85799a5644b,ETHWBTC./abis/uniswap_v1.json
0x634e27269a029edb2b70b5ef43273f5eed9ebcc2+0xcd7724c3-0x634e27269a029edb2b70b5ef43273f5eed9ebcc2+0xf39b5b9b:0xeeeeeeee_0x8a9c67fe,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,JRT,0x634e27269a029edb2b70b5ef43273f5eed9ebcc2,ETHJRT./abis/uniswap_v1.json
0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb+0xcd7724c3-0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb+0xf39b5b9b:0xeeeeeeee_0xc02aaa39,TRUE,29922,0,0,0,0,./abis/uniswap_v1.json,ETH,WETH,0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb,ETHWETH./abis/uniswap_v1.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0x0d8775f6,TRUE,29922,0,0,0,0,./abis/uniswap_v2_router.json,ETH,BAT,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHBAT./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0x1985365e,TRUE,29922,0,0,0,0,./abis/uniswap_v2_router.json,ETH,REP,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHREP./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0x2b591e99,TRUE,29922,0,0,0,0,./abis/uniswap_v2_router.json,ETH,HEX,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHHEX./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0x39aa39c0,TRUE,29922,0,0,0,0,./abis/uniswap_v2_router.json,ETH,cUSDC,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHcUSDC./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0x5e74c903,TRUE,29922,0,0,0,0,./abis/uniswap_v2_router.json,ETH,sETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHsETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0x80fb784b,TRUE,29922,0,0,0,0,./abis/uniswap_v2_router.json,ETH,LEND,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHLEND./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x7ff36ab5:0xeeeeeeee_0x9cb2f26a,TRUE,29922,0,0,0,0,./abis/uniswap_v2_router.json,ETH,DZAR,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,ETHDZAR./abis/uniswap_v2_router.json
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0x8c66ae75-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0x6b175474_0xdac17f95,TRUE,19948,1082,809,0,0,./abis/curve.json,DAI,USDT,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,DAIUSDT./abis/curve.json
0x3377790759732282873957d06202d6525816e362+0x8c66ae75-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0x6b175474_0xdac17f95,TRUE,19948,1000,888,0,0,./abis/curve.json,DAI,USDT,0xa5407eae9ba41422680e2e00537571bcc53efbfd,DAIUSDT./abis/curve.json
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0xf5b06bd6-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0x6b175474_0xa0b86991,TRUE,19948,290,204,0,0,./abis/curve.json,DAI,USDC,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,DAIUSDC./abis/curve.json
0x3377790759732282873957d06202d6525816e362+0xf5b06bd6-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0x6b175474_0xa0b86991,TRUE,19948,282,234,0,0,./abis/curve.json,DAI,USDC,0xa5407eae9ba41422680e2e00537571bcc53efbfd,DAIUSDC./abis/curve.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x6b175474_0x51491077,TRUE,19948,40,36,0,0,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,DAI,LINK,0x794e6e91555438afc3ccf1c5076a74f42133d08d,DAILINK./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x6b175474_0xa0b86991,TRUE,19948,22,17,0,0,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,DAI,USDC,0x794e6e91555438afc3ccf1c5076a74f42133d08d,DAIUSDC./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x6b175474_0xc02aaa39,TRUE,19948,0,0,0,0,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,DAI,WETH,0x794e6e91555438afc3ccf1c5076a74f42133d08d,DAIWETH./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0x6b175474_0xc02aaa39,TRUE,19948,0,0,0,0,./abis/uniswap_v2_router.json,DAI,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,DAIWETH./abis/uniswap_v2_router.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0x51491077_0x6b175474,TRUE,19948,0,0,0,0,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,LINK,DAI,0x794e6e91555438afc3ccf1c5076a74f42133d08d,LINKDAI./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0x51491077_0xc02aaa39,TRUE,19948,0,0,0,0,./abis/uniswap_v2_router.json,LINK,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,LINKWETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0x9f8f72aa_0xc02aaa39,TRUE,19948,0,0,0,0,./abis/uniswap_v2_router.json,MKR,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,MKRWETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x18cbafe5:0x9f8f72aa_0xc02aaa39,TRUE,19948,0,0,0,0,./abis/uniswap_v2_router.json,MKR,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,MKRWETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xeb4c2781_0xa0b86991,TRUE,19948,0,0,0,0,./abis/uniswap_v2_router.json,renBTC,USDC,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,renBTCUSDC./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xeb4c2781_0xc02aaa39,TRUE,19948,0,0,0,0,./abis/uniswap_v2_router.json,renBTC,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,renBTCWETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xb4efd85c_0xc02aaa39,TRUE,19948,0,0,0,0,./abis/uniswap_v2_router.json,RPL,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,RPLWETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x18cbafe5:0xb4efd85c_0xc02aaa39,TRUE,19948,0,0,0,0,./abis/uniswap_v2_router.json,RPL,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,RPLWETH./abis/uniswap_v2_router.json
0x3377790759732282873957d06202d6525816e362+0xda3c6dbb-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0xa0b86991_0xdac17f95,TRUE,19948,429,378,0,0,./abis/curve.json,USDC,USDT,0xa5407eae9ba41422680e2e00537571bcc53efbfd,USDCUSDT./abis/curve.json
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0xda3c6dbb-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0xa0b86991_0xdac17f95,TRUE,19948,392,303,0,0,./abis/curve.json,USDC,USDT,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,USDCUSDT./abis/curve.json
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0x54b3a03a-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0xa0b86991_0x6b175474,TRUE,19948,220,154,0,0,./abis/curve.json,USDC,DAI,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,USDCDAI./abis/curve.json
0x3377790759732282873957d06202d6525816e362+0x54b3a03a-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0xa0b86991_0x6b175474,TRUE,19948,172,147,0,0,./abis/curve.json,USDC,DAI,0xa5407eae9ba41422680e2e00537571bcc53efbfd,USDCDAI./abis/curve.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xa0b86991_0xdac17f95,TRUE,19948,18,16,0,0,./abis/uniswap_v2_router.json,USDC,USDT,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,USDCUSDT./abis/uniswap_v2_router.json
0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x144a2752-0x794e6e91555438afc3ccf1c5076a74f42133d08d+0x0621b4f6:0xa0b86991_0x6b175474,TRUE,19948,10,8,0,0,./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json,USDC,DAI,0x794e6e91555438afc3ccf1c5076a74f42133d08d,USDCDAI./abis/0x794e6e91555438afc3ccf1c5076a74f42133d08d.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xa0b86991_0xc02aaa39,TRUE,19948,0,0,0,0,./abis/uniswap_v2_router.json,USDC,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,USDCWETH./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xa0b86991_0xeb4c2781,TRUE,19948,0,0,0,0,./abis/uniswap_v2_router.json,USDC,renBTC,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,USDCrenBTC./abis/uniswap_v2_router.json
0x3377790759732282873957d06202d6525816e362+0xcd4f8ac3-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0xdac17f95_0x6b175474,TRUE,19948,317,259,0,0,./abis/curve.json,USDT,DAI,0xa5407eae9ba41422680e2e00537571bcc53efbfd,USDTDAI./abis/curve.json
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0xcd4f8ac3-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0xdac17f95_0x6b175474,TRUE,19948,271,176,0,0,./abis/curve.json,USDT,DAI,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,USDTDAI./abis/curve.json
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0xbb23888c-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0xdac17f95_0xa0b86991,TRUE,19948,145,109,0,0,./abis/curve.json,USDT,USDC,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51,USDTUSDC./abis/curve.json
0x3377790759732282873957d06202d6525816e362+0xbb23888c-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0xdac17f95_0xa0b86991,TRUE,19948,140,127,0,0,./abis/curve.json,USDT,USDC,0xa5407eae9ba41422680e2e00537571bcc53efbfd,USDTUSDC./abis/curve.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xdac17f95_0xa0b86991,TRUE,19948,67,66,0,0,./abis/uniswap_v2_router.json,USDT,USDC,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,USDTUSDC./abis/uniswap_v2_router.json
0x13b76092d9d6a5693f5e662b5ad910961b7be174+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0xdac17f95_0xc02aaa39,TRUE,19948,0,0,0,0,./abis/uniswap_v2_router.json,USDT,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,USDTWETH./abis/uniswap_v2_router.json
